TimeStamp,Athelete,activity,breathingrate,breathingratestatus,cadence,expiration,heartrate,heartratestatus,inspiration,minuteventilation,rrinterval,tidalvolume,
Thu Apr 09 10:59:30 CDT 2015,1006,0.21484375,43,0,83,null,126,48,null,27635.68,null,823.36,
Thu Apr 09 10:59:31 CDT 2015,1006,0.2734375,43,0,77,null,126,48,null,26931.84,null,597.6,
Thu Apr 09 10:59:32 CDT 2015,1006,0.1015625,42,0,60,null,126,48,null,26931.84,null,597.6,
Thu Apr 09 10:59:33 CDT 2015,1006,0.01953125,41,0,0,null,126,48,null,26068.64,null,424.96,
Thu Apr 09 10:59:34 CDT 2015,1006,0.015625,41,0,0,null,126,32,null,26068.64,null,424.96,
Thu Apr 09 10:59:35 CDT 2015,1006,0.07421875,41,0,0,null,126,48,null,24488.32,null,531.1999999999999,
Thu Apr 09 10:59:36 CDT 2015,1006,0.12890625,40,0,0,null,126,48,null,24328.96,null,664.0,
Thu Apr 09 10:59:37 CDT 2015,1006,0.1171875,39,0,0,null,126,48,null,24328.96,null,664.0,
Thu Apr 09 10:59:38 CDT 2015,1006,0.17578125,38,0,0,null,126,48,null,24435.199999999997,null,823.36,
Thu Apr 09 10:59:39 CDT 2015,1006,0.328125,37,0,33,null,126,48,null,24435.199999999997,null,823.36,
Thu Apr 09 10:59:40 CDT 2015,1006,0.609375,37,4,36,null,127,16,null,24820.32,null,836.64,
Thu Apr 09 10:59:41 CDT 2015,1006,0.30859375,37,4,36,null,127,48,null,60822.399999999994,null,7622.719999999999,
Thu Apr 09 10:59:42 CDT 2015,1006,0.24609375,37,4,44,null,127,48,null,60822.399999999994,null,7622.719999999999,
Thu Apr 09 10:59:43 CDT 2015,1006,0.0546875,38,4,64,null,127,32,null,126943.51999999999,null,1314.72,
Thu Apr 09 10:59:44 CDT 2015,1006,0.04296875,40,4,66,null,127,48,null,126943.51999999999,null,1314.72,
Thu Apr 09 10:59:45 CDT 2015,1006,0.05078125,42,4,36,null,127,32,null,126943.51999999999,null,1314.72,
Thu Apr 09 10:59:46 CDT 2015,1006,0.0625,43,4,0,null,127,48,null,126943.51999999999,null,1314.72,
Thu Apr 09 10:59:47 CDT 2015,1006,0.0234375,41,0,0,null,127,32,null,111220.0,null,1341.28,
Thu Apr 09 10:59:48 CDT 2015,1006,0.046875,38,0,0,null,127,48,null,111220.0,null,1341.28,
Thu Apr 09 10:59:49 CDT 2015,1006,0.03515625,35,0,0,null,127,32,null,108935.84,null,2616.16,
Thu Apr 09 10:59:50 CDT 2015,1006,0.09765625,33,4,0,null,127,48,null,108935.84,null,2616.16,
Thu Apr 09 10:59:51 CDT 2015,1006,0.09375,32,4,0,null,127,48,null,121923.68,null,3266.8799999999997,
Thu Apr 09 10:59:52 CDT 2015,1006,0.04296875,32,4,0,null,127,48,null,121923.68,null,3266.8799999999997,
Thu Apr 09 10:59:53 CDT 2015,1006,0.12109375,32,4,0,null,127,48,null,165681.28,null,12204.32,
Thu Apr 09 10:59:54 CDT 2015,1006,0.12109375,32,4,0,null,127,48,null,169691.84,null,6985.28,
Thu Apr 09 10:59:55 CDT 2015,1006,0.1484375,32,4,0,null,127,48,null,169691.84,null,6985.28,
Thu Apr 09 10:59:56 CDT 2015,1006,0.12109375,32,4,0,null,127,48,null,143092.0,null,3200.48,
Thu Apr 09 10:59:57 CDT 2015,1006,0.14453125,32,0,0,null,127,48,null,132614.08,null,1660.0,
Thu Apr 09 10:59:58 CDT 2015,1006,0.15234375,31,0,0,null,127,48,null,132614.08,null,1660.0,
Thu Apr 09 10:59:59 CDT 2015,1006,0.1484375,30,0,0,null,127,48,null,158032.0,null,2045.12,
Thu Apr 09 11:00:00 CDT 2015,1006,0.09375,32,0,0,null,127,48,null,158032.0,null,2045.12,
Thu Apr 09 11:00:01 CDT 2015,1006,0.109375,34,0,0,null,127,48,null,163954.88,null,2297.44,
Thu Apr 09 11:00:02 CDT 2015,1006,0.20703125,36,4,0,null,127,48,null,163954.88,null,2297.44,
Thu Apr 09 11:00:03 CDT 2015,1006,0.15234375,36,4,0,null,127,48,null,154220.63999999998,null,1447.52,
Thu Apr 09 11:00:04 CDT 2015,1006,0.09765625,36,4,0,null,127,48,null,154220.63999999998,null,1447.52,
Thu Apr 09 11:00:05 CDT 2015,1006,0.12890625,36,0,0,null,127,48,null,154220.63999999998,null,1447.52,
Thu Apr 09 11:00:06 CDT 2015,1006,0.14453125,36,0,0,null,127,48,null,105961.12,null,4661.28,
Thu Apr 09 11:00:07 CDT 2015,1006,0.12109375,34,4,0,null,127,48,null,105961.12,null,4661.28,
Thu Apr 09 11:00:08 CDT 2015,1006,0.0625,33,4,0,null,127,48,null,105961.12,null,4661.28,
Thu Apr 09 11:00:09 CDT 2015,1006,0.05078125,33,0,0,null,127,32,null,105961.12,null,4661.28,
Thu Apr 09 11:00:10 CDT 2015,1006,0.04296875,33,0,0,null,127,32,null,105961.12,null,4661.28,
Thu Apr 09 11:00:11 CDT 2015,1006,0.0546875,33,0,0,null,127,32,null,105961.12,null,4661.28,
Thu Apr 09 11:00:12 CDT 2015,1006,0.08203125,31,0,0,null,127,32,null,105961.12,null,4661.28,
Thu Apr 09 11:00:13 CDT 2015,1006,0.0703125,26,0,0,null,127,32,null,87249.59999999999,null,12217.599999999999,
Thu Apr 09 11:00:14 CDT 2015,1006,0.05078125,22,0,0,null,127,32,null,87249.59999999999,null,12217.599999999999,
Thu Apr 09 11:00:15 CDT 2015,1006,0.046875,21,0,0,null,127,32,null,80290.87999999999,null,2324.0,
Thu Apr 09 11:00:16 CDT 2015,1006,0.0703125,21,0,0,null,127,48,null,80290.87999999999,null,2324.0,
Thu Apr 09 11:00:17 CDT 2015,1006,0.08203125,21,4,0,null,127,48,null,80290.87999999999,null,2324.0,
Thu Apr 09 11:00:18 CDT 2015,1006,0.0390625,21,4,0,null,127,48,null,80290.87999999999,null,2324.0,
Thu Apr 09 11:00:19 CDT 2015,1006,0.0390625,21,4,0,null,127,48,null,80290.87999999999,null,2324.0,
Thu Apr 09 11:00:20 CDT 2015,1006,0.03515625,21,0,0,null,127,32,null,80290.87999999999,null,2324.0,
Thu Apr 09 11:00:21 CDT 2015,1006,0.02734375,21,0,0,null,127,32,null,80290.87999999999,null,2324.0,
Thu Apr 09 11:00:22 CDT 2015,1006,0.01953125,21,0,0,null,127,32,null,80290.87999999999,null,2324.0,
Thu Apr 09 11:00:23 CDT 2015,1006,0.05078125,20,0,0,null,127,32,null,78219.2,null,8711.68,
Thu Apr 09 11:00:24 CDT 2015,1006,0.0390625,18,0,0,null,127,32,null,78219.2,null,8711.68,
Thu Apr 09 11:00:25 CDT 2015,1006,0.046875,16,0,0,null,127,48,null,76625.59999999999,null,2324.0,
Thu Apr 09 11:00:26 CDT 2015,1006,0.03515625,15,0,0,null,127,32,null,76625.59999999999,null,2324.0,
Thu Apr 09 11:00:27 CDT 2015,1006,0.03515625,16,0,0,null,127,32,null,76625.59999999999,null,2324.0,
Thu Apr 09 11:00:28 CDT 2015,1006,0.05859375,16,0,0,null,127,32,null,76625.59999999999,null,2324.0,
Thu Apr 09 11:00:29 CDT 2015,1006,0.04296875,16,0,0,null,127,32,null,76625.59999999999,null,2324.0,
Thu Apr 09 11:00:30 CDT 2015,1006,0.0703125,16,0,0,null,127,32,null,76625.59999999999,null,2324.0,
Thu Apr 09 11:00:31 CDT 2015,1006,0.1171875,16,0,0,null,138,0,null,76625.59999999999,null,2324.0,
Thu Apr 09 11:00:32 CDT 2015,1006,0.05078125,16,0,0,null,138,32,null,76625.59999999999,null,2324.0,
Thu Apr 09 11:00:33 CDT 2015,1006,0.04296875,16,0,0,null,138,32,null,76625.59999999999,null,2324.0,
Thu Apr 09 11:00:34 CDT 2015,1006,0.04296875,16,0,0,null,138,32,null,76625.59999999999,null,2324.0,
Thu Apr 09 11:00:35 CDT 2015,1006,0.03125,16,0,0,null,138,32,null,76625.59999999999,null,2324.0,
Thu Apr 09 11:00:36 CDT 2015,1006,0.0234375,15,0,0,null,138,32,null,70277.76,null,9535.039999999999,
Thu Apr 09 11:00:37 CDT 2015,1006,0.08984375,13,0,0,null,138,48,null,70277.76,null,9535.039999999999,
Thu Apr 09 11:00:38 CDT 2015,1006,0.078125,12,4,0,null,138,32,null,70277.76,null,9535.039999999999,
Thu Apr 09 11:00:39 CDT 2015,1006,0.01953125,11,4,0,null,138,32,null,70277.76,null,9535.039999999999,
Thu Apr 09 11:00:40 CDT 2015,1006,0.015625,12,4,0,null,138,32,null,70277.76,null,9535.039999999999,
Thu Apr 09 11:00:41 CDT 2015,1006,0.03125,12,0,0,null,138,32,null,70277.76,null,9535.039999999999,
Thu Apr 09 11:00:42 CDT 2015,1006,0.03515625,12,0,0,null,138,32,null,64381.439999999995,null,2974.72,
Thu Apr 09 11:00:43 CDT 2015,1006,0.0234375,11,0,0,null,138,32,null,64381.439999999995,null,2974.72,
Thu Apr 09 11:00:44 CDT 2015,1006,0.01953125,11,0,0,null,138,32,null,64381.439999999995,null,2974.72,
Thu Apr 09 11:00:45 CDT 2015,1006,0.015625,10,0,0,null,146,2,null,64381.439999999995,null,2974.72,
Thu Apr 09 11:00:46 CDT 2015,1006,0.015625,10,0,0,null,146,2,null,64381.439999999995,null,2974.72,
Thu Apr 09 11:00:47 CDT 2015,1006,0.015625,10,0,0,null,146,2,null,64381.439999999995,null,2974.72,
Thu Apr 09 11:00:48 CDT 2015,1006,0.015625,11,0,0,null,146,2,null,64381.439999999995,null,2974.72,
Thu Apr 09 11:00:49 CDT 2015,1006,0.015625,11,0,0,null,146,2,null,64381.439999999995,null,2974.72,
Thu Apr 09 11:00:50 CDT 2015,1006,0.015625,11,0,0,null,146,2,null,64381.439999999995,null,2974.72,
Thu Apr 09 11:00:51 CDT 2015,1006,0.0234375,10,0,0,null,146,2,null,64381.439999999995,null,2974.72,
Thu Apr 09 11:00:52 CDT 2015,1006,0.015625,10,0,0,null,146,2,null,52668.479999999996,null,2656.0,
Thu Apr 09 11:00:53 CDT 2015,1006,0.04296875,10,4,0,null,146,2,null,52668.479999999996,null,2656.0,
Thu Apr 09 11:00:54 CDT 2015,1006,0.0625,9,4,0,null,146,2,null,52668.479999999996,null,2656.0,
Thu Apr 09 11:00:55 CDT 2015,1006,0.03515625,9,4,0,null,146,2,null,51181.119999999995,null,7450.08,
Thu Apr 09 11:00:56 CDT 2015,1006,0.0234375,9,0,0,null,146,48,null,51181.119999999995,null,7450.08,
Thu Apr 09 11:00:57 CDT 2015,1006,0.01953125,10,0,0,null,146,32,null,51181.119999999995,null,7450.08,
Thu Apr 09 11:00:58 CDT 2015,1006,0.03125,10,0,0,null,146,32,null,51181.119999999995,null,7450.08,
Thu Apr 09 11:00:59 CDT 2015,1006,0.01953125,10,0,0,null,146,32,null,51181.119999999995,null,7450.08,
Thu Apr 09 11:01:00 CDT 2015,1006,0.02734375,10,0,0,null,146,48,null,51181.119999999995,null,7450.08,
Thu Apr 09 11:01:01 CDT 2015,1006,0.0546875,10,0,0,null,146,48,null,51181.119999999995,null,7450.08,
Thu Apr 09 11:01:02 CDT 2015,1006,0.046875,10,0,0,null,146,32,null,51181.119999999995,null,7450.08,
Thu Apr 09 11:01:03 CDT 2015,1006,0.0234375,10,0,0,null,146,32,null,51181.119999999995,null,7450.08,
Thu Apr 09 11:01:04 CDT 2015,1006,0.01953125,10,0,0,null,146,32,null,51181.119999999995,null,7450.08,
Thu Apr 09 11:01:05 CDT 2015,1006,0.0234375,9,0,0,null,146,32,null,52336.479999999996,null,9614.72,
Thu Apr 09 11:01:06 CDT 2015,1006,0.015625,9,0,0,null,146,34,null,52336.479999999996,null,9614.72,
Thu Apr 09 11:01:07 CDT 2015,1006,0.015625,8,0,0,null,146,34,null,52336.479999999996,null,9614.72,
Thu Apr 09 11:01:08 CDT 2015,1006,0.03125,8,0,0,null,146,34,null,49149.28,null,2151.3599999999997,
Thu Apr 09 11:01:09 CDT 2015,1006,0.03125,9,0,0,null,146,34,null,49149.28,null,2151.3599999999997,
Thu Apr 09 11:01:10 CDT 2015,1006,0.02734375,9,0,0,null,146,34,null,49149.28,null,2151.3599999999997,
Thu Apr 09 11:01:11 CDT 2015,1006,0.02734375,9,4,0,null,146,34,null,49149.28,null,2151.3599999999997,
Thu Apr 09 11:01:12 CDT 2015,1006,0.0234375,9,4,0,null,146,32,null,46347.2,null,1420.96,
Thu Apr 09 11:01:13 CDT 2015,1006,0.01953125,9,4,0,null,146,32,null,46347.2,null,1420.96,
Thu Apr 09 11:01:14 CDT 2015,1006,0.02734375,9,0,0,null,146,32,null,46347.2,null,1420.96,
Thu Apr 09 11:01:15 CDT 2015,1006,0.01953125,9,0,0,null,146,32,null,46347.2,null,1420.96,
Thu Apr 09 11:01:16 CDT 2015,1006,0.0390625,9,0,0,null,146,32,null,46227.68,null,4528.48,
Thu Apr 09 11:01:17 CDT 2015,1006,0.0390625,10,0,0,null,146,48,null,46227.68,null,4528.48,
Thu Apr 09 11:01:18 CDT 2015,1006,0.01953125,10,0,0,null,146,32,null,46227.68,null,4528.48,
Thu Apr 09 11:01:19 CDT 2015,1006,0.01953125,11,0,0,null,146,32,null,46227.68,null,4528.48,
Thu Apr 09 11:01:20 CDT 2015,1006,0.01953125,11,0,0,null,146,32,null,46227.68,null,4528.48,
Thu Apr 09 11:01:21 CDT 2015,1006,0.0234375,11,0,0,null,146,32,null,49069.6,null,3386.3999999999996,
Thu Apr 09 11:01:22 CDT 2015,1006,0.02734375,11,0,0,null,146,32,null,49069.6,null,3386.3999999999996,
Thu Apr 09 11:01:23 CDT 2015,1006,0.046875,11,0,0,null,146,32,null,49069.6,null,3386.3999999999996,
Thu Apr 09 11:01:24 CDT 2015,1006,0.01953125,11,0,0,null,146,32,null,49069.6,null,3386.3999999999996,
Thu Apr 09 11:01:25 CDT 2015,1006,0.01953125,11,0,0,null,146,32,null,49069.6,null,3386.3999999999996,
Thu Apr 09 11:01:26 CDT 2015,1006,0.06640625,11,0,0,null,146,32,null,55430.719999999994,null,2536.48,
Thu Apr 09 11:01:27 CDT 2015,1006,0.0234375,12,0,0,null,146,32,null,55430.719999999994,null,2536.48,
Thu Apr 09 11:01:28 CDT 2015,1006,0.01953125,12,0,0,null,146,32,null,47595.52,null,2403.68,
Thu Apr 09 11:01:29 CDT 2015,1006,0.01953125,13,0,0,null,146,32,null,47595.52,null,2403.68,
Thu Apr 09 11:01:30 CDT 2015,1006,0.02734375,13,0,0,null,146,34,null,47595.52,null,2403.68,
Thu Apr 09 11:01:31 CDT 2015,1006,0.046875,13,4,0,null,146,34,null,47595.52,null,2403.68,
Thu Apr 09 11:01:32 CDT 2015,1006,0.02734375,13,4,0,null,146,34,null,47595.52,null,2403.68,
Thu Apr 09 11:01:33 CDT 2015,1006,0.01953125,13,4,0,null,146,34,null,47595.52,null,2403.68,
Thu Apr 09 11:01:34 CDT 2015,1006,0.01953125,13,4,0,null,146,34,null,55908.799999999996,null,10119.359999999999,
Thu Apr 09 11:01:35 CDT 2015,1006,0.03125,14,0,0,null,146,34,null,55908.799999999996,null,10119.359999999999,
Thu Apr 09 11:01:36 CDT 2015,1006,0.02734375,14,0,0,null,146,34,null,56426.719999999994,null,1952.1599999999999,
Thu Apr 09 11:01:37 CDT 2015,1006,0.0234375,15,0,0,null,146,34,null,56426.719999999994,null,1952.1599999999999,
Thu Apr 09 11:01:38 CDT 2015,1006,0.02734375,15,0,0,null,146,34,null,56426.719999999994,null,1952.1599999999999,
Thu Apr 09 11:01:39 CDT 2015,1006,0.01953125,15,0,0,null,146,34,null,56426.719999999994,null,1952.1599999999999,
Thu Apr 09 11:01:40 CDT 2015,1006,0.02734375,15,0,0,null,146,34,null,56426.719999999994,null,1952.1599999999999,
Thu Apr 09 11:01:41 CDT 2015,1006,0.0234375,15,0,0,null,146,34,null,56426.719999999994,null,1952.1599999999999,
Thu Apr 09 11:01:42 CDT 2015,1006,0.0234375,15,0,0,null,146,34,null,56426.719999999994,null,1952.1599999999999,
Thu Apr 09 11:01:43 CDT 2015,1006,0.0234375,15,0,0,null,146,34,null,56426.719999999994,null,1952.1599999999999,
Thu Apr 09 11:01:44 CDT 2015,1006,0.046875,15,0,0,null,146,34,null,56426.719999999994,null,1952.1599999999999,
Thu Apr 09 11:01:45 CDT 2015,1006,0.02734375,15,0,0,null,146,34,null,56426.719999999994,null,1952.1599999999999,
Thu Apr 09 11:01:46 CDT 2015,1006,0.03515625,15,4,0,null,146,34,null,56426.719999999994,null,1952.1599999999999,
Thu Apr 09 11:01:47 CDT 2015,1006,0.0546875,15,4,0,null,146,34,null,56426.719999999994,null,1952.1599999999999,
Thu Apr 09 11:01:48 CDT 2015,1006,0.05859375,15,4,0,null,146,34,null,56426.719999999994,null,1952.1599999999999,
Thu Apr 09 11:01:49 CDT 2015,1006,0.0625,14,0,0,null,146,32,null,59587.36,null,12430.08,
Thu Apr 09 11:01:50 CDT 2015,1006,0.109375,13,0,0,null,146,32,null,59587.36,null,12430.08,
Thu Apr 09 11:01:51 CDT 2015,1006,0.09765625,11,0,0,null,146,32,null,59587.36,null,12430.08,
Thu Apr 09 11:01:52 CDT 2015,1006,0.0546875,11,0,0,null,146,32,null,59587.36,null,12430.08,
Thu Apr 09 11:01:53 CDT 2015,1006,0.09375,11,0,0,null,146,32,null,59587.36,null,12430.08,
Thu Apr 09 11:01:54 CDT 2015,1006,0.078125,11,0,0,null,146,48,null,59587.36,null,12430.08,
Thu Apr 09 11:01:55 CDT 2015,1006,0.06640625,11,0,0,null,146,32,null,59587.36,null,12430.08,
Thu Apr 09 11:01:56 CDT 2015,1006,0.05078125,11,0,0,null,146,48,null,59587.36,null,12430.08,
Thu Apr 09 11:01:57 CDT 2015,1006,0.05078125,11,0,0,null,146,48,null,59587.36,null,12430.08,
Thu Apr 09 11:01:58 CDT 2015,1006,0.0703125,11,0,0,null,146,32,null,59587.36,null,12430.08,
Thu Apr 09 11:01:59 CDT 2015,1006,0.05859375,11,0,0,null,146,32,null,59587.36,null,12430.08,
Thu Apr 09 11:02:00 CDT 2015,1006,0.07421875,11,0,0,null,146,32,null,59587.36,null,12430.08,
Thu Apr 09 11:02:01 CDT 2015,1006,0.05078125,11,0,0,null,146,32,null,59587.36,null,12430.08,
Thu Apr 09 11:02:02 CDT 2015,1006,0.0625,11,0,0,null,146,32,null,47648.64,null,3320.0,
Thu Apr 09 11:02:03 CDT 2015,1006,0.08984375,10,0,0,null,146,32,null,47648.64,null,3320.0,
Thu Apr 09 11:02:04 CDT 2015,1006,0.0625,9,0,0,null,146,48,null,47648.64,null,3320.0,
Thu Apr 09 11:02:05 CDT 2015,1006,0.0390625,9,0,0,null,146,32,null,47648.64,null,3320.0,
Thu Apr 09 11:02:06 CDT 2015,1006,0.0390625,9,0,0,null,146,32,null,47648.64,null,3320.0,
Thu Apr 09 11:02:07 CDT 2015,1006,0.06640625,9,0,0,null,146,32,null,44116.159999999996,null,1341.28,
Thu Apr 09 11:02:08 CDT 2015,1006,0.046875,9,0,0,null,146,48,null,44116.159999999996,null,1341.28,
Thu Apr 09 11:02:09 CDT 2015,1006,0.046875,9,0,0,null,146,32,null,44116.159999999996,null,1341.28,
Thu Apr 09 11:02:10 CDT 2015,1006,0.0625,9,0,0,null,146,32,null,44116.159999999996,null,1341.28,
Thu Apr 09 11:02:11 CDT 2015,1006,0.03125,9,0,0,null,146,32,null,44116.159999999996,null,1341.28,
Thu Apr 09 11:02:12 CDT 2015,1006,0.01953125,9,0,0,null,146,32,null,44116.159999999996,null,1341.28,
Thu Apr 09 11:02:13 CDT 2015,1006,0.01953125,9,4,0,null,146,32,null,44023.2,null,2921.6,
Thu Apr 09 11:02:14 CDT 2015,1006,0.015625,9,4,0,null,146,32,null,44023.2,null,2921.6,
Thu Apr 09 11:02:15 CDT 2015,1006,0.015625,9,0,0,null,146,32,null,44023.2,null,2921.6,
Thu Apr 09 11:02:16 CDT 2015,1006,0.01953125,9,0,0,null,146,34,null,44023.2,null,2921.6,
Thu Apr 09 11:02:17 CDT 2015,1006,0.015625,9,0,0,null,146,34,null,44023.2,null,2921.6,
Thu Apr 09 11:02:18 CDT 2015,1006,0.0234375,9,0,0,null,146,34,null,44023.2,null,2921.6,
Thu Apr 09 11:02:19 CDT 2015,1006,0.01953125,9,0,0,null,146,34,null,44023.2,null,2921.6,
Thu Apr 09 11:02:20 CDT 2015,1006,0.02734375,9,0,0,null,146,34,null,44023.2,null,2921.6,
Thu Apr 09 11:02:21 CDT 2015,1006,0.0234375,9,0,0,null,146,34,null,44023.2,null,2921.6,
Thu Apr 09 11:02:22 CDT 2015,1006,0.01953125,9,0,0,null,146,34,null,44023.2,null,2921.6,
Thu Apr 09 11:02:23 CDT 2015,1006,0.01953125,9,0,0,null,146,34,null,37927.68,null,2722.4,
Thu Apr 09 11:02:24 CDT 2015,1006,0.01953125,8,0,0,null,146,34,null,37927.68,null,2722.4,
Thu Apr 09 11:02:25 CDT 2015,1006,0.078125,8,0,0,null,146,34,null,37927.68,null,2722.4,
Thu Apr 09 11:02:26 CDT 2015,1006,0.12890625,7,0,0,null,146,34,null,37927.68,null,2722.4,
Thu Apr 09 11:02:27 CDT 2015,1006,0.125,7,0,0,null,146,34,null,37927.68,null,2722.4,
Thu Apr 09 11:02:28 CDT 2015,1006,0.1328125,7,0,0,null,146,34,null,37927.68,null,2722.4,
Thu Apr 09 11:02:29 CDT 2015,1006,0.05859375,8,0,0,null,146,34,null,37927.68,null,2722.4,
Thu Apr 09 11:02:30 CDT 2015,1006,0.05078125,8,0,0,null,146,32,null,37927.68,null,2722.4,
Thu Apr 09 11:02:31 CDT 2015,1006,0.04296875,8,0,0,null,146,32,null,37927.68,null,2722.4,
Thu Apr 09 11:02:32 CDT 2015,1006,0.07421875,7,0,0,null,146,48,null,37927.68,null,2722.4,
Thu Apr 09 11:02:33 CDT 2015,1006,0.0703125,7,0,0,null,146,32,null,37927.68,null,2722.4,
Thu Apr 09 11:02:34 CDT 2015,1006,0.02734375,7,0,0,null,146,32,null,37927.68,null,2722.4,
Thu Apr 09 11:02:35 CDT 2015,1006,0.02734375,7,0,0,null,146,32,null,37927.68,null,2722.4,
Thu Apr 09 11:02:36 CDT 2015,1006,0.015625,7,0,0,null,146,32,null,37927.68,null,2722.4,
Thu Apr 09 11:02:37 CDT 2015,1006,0.01953125,7,0,0,null,146,32,null,37927.68,null,2722.4,
Thu Apr 09 11:02:38 CDT 2015,1006,0.015625,7,0,0,null,146,34,null,37927.68,null,2722.4,
Thu Apr 09 11:02:39 CDT 2015,1006,0.0234375,7,0,0,null,146,34,null,27502.879999999997,null,5338.5599999999995,
Thu Apr 09 11:02:40 CDT 2015,1006,0.0234375,7,0,0,null,146,34,null,27502.879999999997,null,5338.5599999999995,
Thu Apr 09 11:02:41 CDT 2015,1006,0.0234375,6,0,0,null,146,34,null,27502.879999999997,null,5338.5599999999995,
Thu Apr 09 11:02:42 CDT 2015,1006,0.01953125,6,0,0,null,146,34,null,27502.879999999997,null,5338.5599999999995,
Thu Apr 09 11:02:43 CDT 2015,1006,0.0234375,6,0,0,null,146,34,null,27502.879999999997,null,5338.5599999999995,
Thu Apr 09 11:02:44 CDT 2015,1006,0.02734375,6,0,0,null,146,34,null,27157.6,null,2868.48,
Thu Apr 09 11:02:45 CDT 2015,1006,0.06640625,6,0,0,null,146,34,null,27157.6,null,2868.48,
Thu Apr 09 11:02:46 CDT 2015,1006,0.07421875,6,0,0,null,146,34,null,27157.6,null,2868.48,
Thu Apr 09 11:02:47 CDT 2015,1006,0.0546875,6,0,0,null,146,34,null,27157.6,null,2868.48,
Thu Apr 09 11:02:48 CDT 2015,1006,0.10546875,6,0,0,null,146,34,null,27157.6,null,2868.48,
Thu Apr 09 11:02:49 CDT 2015,1006,0.08203125,6,0,0,null,146,34,null,21686.239999999998,null,3041.12,
Thu Apr 09 11:02:50 CDT 2015,1006,0.05078125,7,0,0,null,146,34,null,21686.239999999998,null,3041.12,
Thu Apr 09 11:02:51 CDT 2015,1006,0.0703125,7,4,0,null,146,34,null,21686.239999999998,null,3041.12,
Thu Apr 09 11:02:52 CDT 2015,1006,0.02734375,7,4,0,null,146,34,null,21686.239999999998,null,3041.12,
Thu Apr 09 11:02:53 CDT 2015,1006,0.046875,7,4,0,null,146,34,null,21686.239999999998,null,3041.12,
Thu Apr 09 11:02:54 CDT 2015,1006,0.0546875,7,0,0,null,146,32,null,21686.239999999998,null,3041.12,
Thu Apr 09 11:02:55 CDT 2015,1006,0.04296875,7,0,0,null,146,32,null,29853.44,null,8127.36,
Thu Apr 09 11:02:56 CDT 2015,1006,0.0390625,7,0,0,null,146,48,null,29853.44,null,8127.36,
Thu Apr 09 11:02:57 CDT 2015,1006,0.046875,8,0,0,null,146,32,null,29853.44,null,8127.36,
Thu Apr 09 11:02:58 CDT 2015,1006,0.08203125,8,0,0,null,146,32,null,29853.44,null,8127.36,
Thu Apr 09 11:02:59 CDT 2015,1006,0.12109375,8,0,0,null,146,32,null,29853.44,null,8127.36,
Thu Apr 09 11:03:00 CDT 2015,1006,0.13671875,8,0,0,null,146,48,null,29853.44,null,8127.36,
Thu Apr 09 11:03:01 CDT 2015,1006,0.109375,8,0,0,null,146,32,null,29853.44,null,8127.36,
Thu Apr 09 11:03:02 CDT 2015,1006,0.109375,8,0,0,null,146,32,null,31088.48,null,3426.24,
Thu Apr 09 11:03:03 CDT 2015,1006,0.07421875,8,0,0,null,146,32,null,31088.48,null,3426.24,
Thu Apr 09 11:03:04 CDT 2015,1006,0.08203125,8,0,0,null,146,32,null,31088.48,null,3426.24,
Thu Apr 09 11:03:05 CDT 2015,1006,0.0625,7,0,0,null,146,32,null,31088.48,null,3426.24,
Thu Apr 09 11:03:06 CDT 2015,1006,0.109375,7,0,0,null,146,48,null,31088.48,null,3426.24,
Thu Apr 09 11:03:07 CDT 2015,1006,0.1328125,7,0,0,null,146,32,null,31088.48,null,3426.24,
Thu Apr 09 11:03:08 CDT 2015,1006,0.16796875,8,4,0,null,146,32,null,31088.48,null,3426.24,
Thu Apr 09 11:03:09 CDT 2015,1006,0.08203125,7,4,0,null,146,32,null,28950.399999999998,null,1739.6799999999998,
Thu Apr 09 11:03:10 CDT 2015,1006,0.04296875,7,0,0,null,146,32,null,28950.399999999998,null,1739.6799999999998,
Thu Apr 09 11:03:11 CDT 2015,1006,0.0390625,7,0,0,null,146,32,null,28950.399999999998,null,1739.6799999999998,
Thu Apr 09 11:03:12 CDT 2015,1006,0.0390625,7,0,0,null,146,32,null,28950.399999999998,null,1739.6799999999998,
Thu Apr 09 11:03:13 CDT 2015,1006,0.03125,7,0,0,null,146,32,null,28950.399999999998,null,1739.6799999999998,
Thu Apr 09 11:03:14 CDT 2015,1006,0.03125,7,0,0,null,146,32,null,32350.079999999998,null,3147.3599999999997,
Thu Apr 09 11:03:15 CDT 2015,1006,0.0234375,8,0,0,null,146,32,null,32350.079999999998,null,3147.3599999999997,
Thu Apr 09 11:03:16 CDT 2015,1006,0.01953125,8,0,0,null,146,32,null,32350.079999999998,null,3147.3599999999997,
Thu Apr 09 11:03:17 CDT 2015,1006,0.01953125,8,0,0,null,146,32,null,32350.079999999998,null,3147.3599999999997,
Thu Apr 09 11:03:18 CDT 2015,1006,0.04296875,8,0,0,null,146,34,null,32350.079999999998,null,3147.3599999999997,
Thu Apr 09 11:03:19 CDT 2015,1006,0.046875,8,0,0,null,146,34,null,32350.079999999998,null,3147.3599999999997,
